dagi_id;navn;nummer;afstemningssted_navn;kommune_id;opstillingskreds_nummer;opstillingskreds_dagi_id;afstemningssted_adresse;region;største_parti;pop_up
703068;Henne;14;Restaurant Stausø;573;54;403620;Klintingvej 204, Stausø, 6854 Henne;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Restaurant Stausø<br>"
709054;Skovlund;33;Skovlund Kulturhus;573;54;403620;Solbakken 2B, Skovlund, 6823 Ansager;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Skovlund Kulturhus<br>"
704648;Starup;27;Starup Multihus;573;54;403620;Smedebakken 16, Starup, 7200 Grindsted;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Starup Multihus<br>"
706084;Janderup;9;Eventyrgården;573;54;403620;Vesterled 52, 6851 Janderup Vestj;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Eventyrgården<br>"
707430;Nørre Nebel;13;Form & Fritid Nørre Nebel;573;54;403620;Klintingvej 21, 6830 Nørre Nebel;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Form & Fritid Nørre Nebel<br>"
710668;Lunde;10;Lunde Forsamlingshus;573;54;403620;Skolegade 51, Lunde, 6830 Nørre Nebel;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Lunde Forsamlingshus<br>"
709048;Tinghøj;6;Tinghøj Forsamlingshus;573;54;403620;Stilbjergvej 57, Tinghøj, 6800 Varde;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Tinghøj Forsamlingshus<br>"
704642;Alslev;7;Alslev Forsamlingshus;573;54;403620;Bredgade 34, Alslev, 6800 Varde;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Alslev Forsamlingshus<br>"
707562;Næsbjerg;26;Næsbjerg Skole - Hallen. Indgang fra Hovedgaden 55;573;54;403620;Hovedgaden 55, Næsbjerg, 6800 Varde;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Næsbjerg Skole - Hallen. Indgang fra Hovedgaden 55<br>"
707556;Horne;8;Horne Hallen;573;54;403620;Stadionvej 21, Horne, 6800 Varde;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Horne Hallen<br>"
701470;Varde By;1;Sportium, mødelokale 1 og 2;573;54;403620;Lerpøtvej 55, 6800 Varde;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Sportium, mødelokale 1 og 2<br>"
709060;Årre;22;Årre Kro;573;54;403620;Skolegade 13, 6818 Årre;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Årre Kro<br>"
707512;Sig;4;Birgittegården, Rød Stue;573;54;403620;Falkevej 4A, Sig, 6800 Varde;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Birgittegården, Rød Stue<br>"
710690;Ølgod;30;Ølgod Hallen - Bemærk NYT afstemningssted;573;54;403620;Skolegade 18, 6870 Ølgod;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Ølgod Hallen - Bemærk NYT afstemningssted<br>"
708972;Blåvand;19;Blåvand Borgerhus;573;54;403620;Blåvandvej 30A, 6857 Blåvand;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Blåvand Borgerhus<br>"
704694;Agerbæk;23;Agerbæk Hotel;573;54;403620;Storegade 7, 6753 Agerbæk;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Agerbæk Hotel<br>"
701482;Ansager;32;Skovlund-Ansager Hallen, Mini-hallen;573;54;403620;Lærkevej 16, 6823 Ansager;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Skovlund-Ansager Hallen, Mini-hallen<br>"
